Data,Cons 1,Cons 2,Cons 3,Cons 4,Cons 5,Cons 6,Cons 7,Cons 8,Cons 9,Cons 10,Cons 11,Cons 12,Cons 13,Cons 14,Aggregate_Load
08/08/2019 05:00:00,0.16,0.088,0.12,0.192,0.3,0.396,0.252,0.292,0.128,0.808,0.532,0.188,1.384,0.208,5.048000000000001
08/08/2019 05:15:00,0.132,0.116,0.116,0.344,0.148,0.324,0.184,0.236,0.14,1.088,0.444,0.216,1.448,0.22,5.156
08/08/2019 05:30:00,0.068,0.12,0.12,0.432,0.376,0.28,0.164,0.176,0.108,1.22,0.488,0.12,1.428,2.916,8.016
08/08/2019 05:45:00,0.156,0.04,0.116,0.244,0.128,0.296,0.152,0.156,0.236,1.24,0.464,0.22,1.352,0.356,5.156
08/08/2019 06:00:00,0.096,0.18,0.12,0.136,0.336,0.272,0.148,0.312,0.076,1.268,0.588,0.14,1.432,0.256,5.36
08/08/2019 06:15:00,0.104,0.044,0.156,0.192,0.18,0.316,0.152,0.172,0.996,1.22,0.532,0.304,1.34,0.504,6.212
08/08/2019 06:30:00,0.156,0.116,0.184,0.252,0.292,0.4,0.144,0.208,0.648,1.324,0.44,0.608,1.516,0.944,7.232
08/08/2019 06:45:00,0.168,0.116,0.176,0.204,0.2,0.336,0.196,0.296,0.48,1.14,0.548,1.512,1.248,0.396,7.016
08/08/2019 07:00:00,0.552,0.064,0.132,0.132,0.324,0.312,0.248,0.376,0.448,0.908,0.66,1.8,1.392,1.044,8.392
08/08/2019 07:15:00,0.28,0.144,0.116,0.152,0.12,0.272,0.244,0.156,0.44,0.468,0.624,0.512,1.496,1.276,6.3
08/08/2019 07:30:00,0.228,0.056,0.12,0.384,0.384,0.288,0.24,0.28,0.312,0.548,0.496,0.248,1.324,2.228,7.136000000000001
08/08/2019 07:45:00,0.224,0.12,0.14,0.404,0.136,0.284,0.236,0.88,0.364,0.76,0.716,0.28,1.268,6.624,12.436
08/08/2019 08:00:00,0.224,0.104,0.144,0.312,0.544,0.348,0.156,0.428,0.284,0.816,0.696,0.176,1.572,6.268,12.072
08/08/2019 08:15:00,0.208,0.108,0.136,0.292,0.356,0.28,0.236,0.244,0.132,0.812,0.6,0.216,1.26,6.212,11.092
08/08/2019 08:30:00,0.156,0.144,0.208,1.508,0.396,0.196,0.256,0.38,0.236,0.836,0.66,0.12,1.288,6.068,12.452
08/08/2019 08:45:00,0.072,0.816,0.204,3.968,0.516,0.328,0.144,0.132,0.064,0.72,2.472,0.208,1.416,6.976,18.036
